SubjectID	Sex	Ethnicity	Age	Raised	Nearest city	II.1	II.2	II.3	II.3a	II.3b	II.4	II.5	II.5a	II.6	II.7	III.1	III.2	III.3	III.4	III.5	III.6	III.7	III.8	III.9	III.10
1033	f	White/Ashkenazi	20	Southeast Pennsylvania	A suburb of Philadelphia	f	s	h		Hoagie	2 (w,d)	2	no	b	d	y	y	y	y	n	y	n	n	y	n
1034	f	White	20	South Jersey	Philadelphia	2	s	h		Hoagie	w	i		b	d	y	n	y	n	n	n	n	n	n	n
1035	m	Middle Easter	18	Houston, Texas	Houston, the 4th largest city with the Rodeo.	f	s	s		Sub	w	2	no	b	d	y	y	y	y	n	y	n	n	y	y
1036	f	Chinese	18	Houston, TX	Texas	f	s	s		Po'boy	w	2	no	b	d	y	y	y	y	y	y	n	y	y	n
1037	m	Hispanic	18	Cape Coral,florida	Ft. Myers, about 3 hours from Orlando. 	f	2 (o,s)	s	Sub can be hot or cold,hoagie is cold	Sub	w	2	no	b	d	y	y	y	y	n	y	n	n	y	n
1038	f	Bengali	20	Austin, Texas	Austin, Texas	l	2 (o,s)	2 (p,s)	Po'boys are very specific (the right kind of bread, the right kind of toppings, always hot, etc.) whereas subs are anything else. No idea about the other two.	Sub	w	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1039	f	White	22	Siloam Springs, AR	near Little Rock, Arkansas	l	2 (o,c)	2 (s,r)	in order for a sandwich to be a hero/gyro, it must have gyro meat (lamb) in it and be made with pita. all others are subs	Sub	w	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1040	f	White	29	Davis,california	San Francisco	f	s	s	I don't use any of those terms.  Just sandwich.  	sandwich	w	f		b	d	y	y	n	y	n	y	n	y	y	n
1041	f	white	22	savoy, illinois and woods hole, massachusetts 	illinois but not chicago, like the farmland part. rural.	2	s	z (p,g)	a sub is long, a grinder has grinder meat, a po boy has fried seafood	Sub	w	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1042	f	White	23	Herndon, Virginia	Washington,d.C.	2	s	s		Sub	2 (w,d)	2	no	2	d	y	y	n	y	n	y	n	n	y	n
1043	non-binary	v white	23	Corvallis,oregon	portland,probably describe oregon in relation to california	f	s	s	sub is cold,hero can be either,po'boy usually hot/specific sandwitch style/only at southern places	sandwitch	w	i		b	d	y	y	n	y	y	y	y	n	y	n
1044	f	White	20	West Allis,wI Waukesha,wI Big Bend,wI Mukwonago,wI  All in Southeastern,wI in Waukesha or Milwaukee County.	I'd say I'd live in either Columbus or Minneapolis,but I'm from Milwaukee (sorry, my living situation is confusing now).	2	s	s		Sub	b	f		b	d	y	y	n	y	n	y	n	n	y	n
1045	m	Ashkenazi Jewish	31	Hawthorne, New Jersey Upper Saddle River, New Jersey Memphis, Tennessee	New York	l	2 (p,s)	z (g,h)	I only use "hoagie" when in Pennsylvania. "Grinder" is a hot sandwich.	Sub	w	i		b	d	y	y	y	y	n	y	n	n	y	n
1046	non-binary	White	21	Cambridge, MA  Sarasota,fL	Sarasota,which is a city in Florida,on the West Coast	f	s	s		Sub	w	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1047	f	European	20	Christchurch, New Zealand. Gold Coast ,Australia.	Christchurch. Gold Coast.	f	2 (s,o)	s		Only used Sub for a Subway sandwich. Called them otherwise a sandwich or roll (bun).	2 (w,b)	i		b	d	y	n	y	n	n	n	n	y	y	n
1048	m	Arab	20	North Carolina	Raleigh	2	2 (o,s,c)	s		Sub	2 (w,d)	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1049	f	Caucasian	24	Atlantic City, NJ	Depending on the degree of unfamiliarity (from "most familiar" to "least familiar") Atlantic City, NJ Philadelphia,pA New York, NY	l	s	2 (s,h)	"Sub" is standard but "hoagie" is what they call it at Wawa, the convenience store chain that is everywhere in South Jersey, and "hoagie" is a Philadelphia thing. Also, it's usually "Italian hoagie" instead of "Italian sub."	Sub	w	i		b	d	y	n	y	y	n	n	n	n	y	n
1050	m	European	27	Eagan, Minnesota and St. Paul, Minnesota	St. Paul, Minnesota	l	p	s		Sandwich	d	f		b	s	y	y	n	y	n	y	n	n	y	n
1051	m	White (Bulgarian)	19	New York (long island) Tennessee (Nashville) France (Ain,suburb of Geneva)	Nashville, in Tennessee, no not Texas. It's in the American south.	f	2 (s,c)	2 (p,s,h)	Different kinds of sandwiches with different kinds of meat/preparation	Sub	w	2	Frosting and icing are not the same thing.	b	d	y	n	n	y	n	y	n	n	y	n
1052	m	Caucasian	29	North Carolina  (Note for your project that there's a lot of dialect variation within the state and I have only ever lived in the region known as the "Triangle," which is in many ways less typically southern-sounding than the rest of the state.)	Raleigh, NC	2	2 (o,s,c)	s		Sub	Water Fountain,drinking Fountain,fountain	Icing,frosting,frosting and icing are not the same thing.		b	2	y	n	n	y	n	n	n	n	y	n
1053	f	White	22	Seattle,washington Mukilteo,washington	Seattle	f	p	s		Sub	d	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1054		white	30	Alberta, Arkansas	"Calgary" (or "big city in western canada")  "Small town in the bible belt/southern US"	2	2 (p,c)	s	"pop" is generic for all fizzy drinks. "Coke" is all kinds of brown drinks (generic cola,possibly even root beer, I'm not sure).  I would normally say "f" but as a kid we had PSAs about not playing near power lines and the mascot was "Louis the l" so I think I can still say both. I've never seen a f in Canada.	Sub	Water Fountain, Just "fountain"	2	no	b	2	y	y	n	n	n	y	n	n	y	n
1055	f	Ashkenazim	19	Louisiana - Massachusetts. (During Katrina)	New Orleans	f	o	p	Um, it's poboy without the apostrophe but otherwise the rest seem like fancy midwestern words.	sandwich? ???	2 (w,d)	2	no	b	s	n	y	y	y	y	n	n	n	y	n
1056	m	white	18	Chicago, IL	Chicago, IL	2	2 (p,s)	s	Subs are cold Grinders are hot,but we almost never call them that Po'boys aren't popular here,but they're a very specific type of hot sandwich We don't use hero or hoagie, except for like one or two sandwich shops	Sub	w	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1057	f	East Indian	20	Mississauga,ontario	Toronto	f	p	s		Sub	w	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1058		White	22	New Jersey	Boston	2	s	2 (s,h)	I understand them as meaning different things,but am not actually sure what goes into each.	Sub	w	i		b	d	y	y	y	y	n	n	n	n	y	n
1059	f	White	24	Suffolk County, NY	Near New York City	l	s	r		Hero	d	i		b	d	y	n	y	n	n	y	n	n	y	n
1060	f	White	21	Charleston,south Carolina	"in the South"	l	s	2 (p,s)	Po'boy is a specific kind of Louisiana/New Orleans cuisine origin,sub would be like any kind of sandwich on bread sliced lengthwise (not on 'sandwich' bread)	Sub	w	2	frosting and icing have different meanings in my experience!	b	d	n	y	n	y	n	y	n	n	y	n
1061	f	White American	20	Illinois (suburb of Chicago)	Chicago	2	s	s		Sub	2 (w,d)	2	no	b	d	y	y	n	n	n	y	n	n	y	n
1062	m	Caucasian	19	Atlanta,gA	Atlanta,gA	f	2 (s,c)	s		Sub	w	2	Icing is whipped cream,frosting is heavy cream	b	d	y	n	y	y	n	n	n	n	n	n
1063	m	White (Italian and German)	23	Pennsylvania (worth noting that my parents are from New York City)	New York	f	s	h		Older people say hero or sub, younger people say hoagie	w	2	no	b	d	y	n	y	y	n	y	n	n	n	n
1064	f	White	22	Phoenix, AZ	Phoenix	f	s	s		Sub	2 (w,d)	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1065	f	White	23	Michigan	A small town	l	p	s		Sub	w	f		b	d	y	y	y	y	n	y	n	n	n	n
1066	f	Caucasian	29	Dawson Creek,bC Meadow Lake,sK Ponoka, AB	Medicine Hat, AB	2	p	s		Sub	w	2	no	b	2	y	n	n	y	n	y	n	n	y	n
1067	f	Caucasian 	37	Abilene, Texas	Abilene, Texas	f	c	2 (p,s)	They're two specific kinds of sandwiches. My Yankee husband always used hero to refer to what I called a sub. 	Depends on what kind of sandwich. 	w	f		b	d	y	y	n	y	n	y	n	n	y	n
1068	m	Italian/Caucasian	22	Montreal, QC	Montreal	f	o		None of the above. Generic "sandwich"	Generic "sandwich"	w	2	no	b	s	y	n	n	y	n	y	n	n	y	n
1069	f	Caucasian 	21	Stratford,ontario	Stratford, near Toronto	f	p	s		Sub	w	i		b	2	y	y	n	y	n	y	n	n	y	n
1070	f	White	52	Connecticut	Between Hartford and providence	f	s	g		Sandwich	w	f		p	d	y	y	n	y	n	y	n	n	y	n
1071	f	Native American-Ojibwa	20	Wisconsin.	A very small town in Wisconsin,  which is in the north-central part of the U.S.	f	p	2 (s,r)	n	Sub	2 (w,d,b)	2	no	b	2	y	y	n	y	n	y	n	n	y	n
1072	m	White	24	Iowa	I would say Iowa,which is a state, not a city,but most people don't know any cities in Iowa. I live in the south-central part of the state, near Des Moines.	2	p	2 (s,h)	I've heard hoagie a lot less than sub,but I thought hoagie was an oblong bread used for sandwiches, and sub was a long,straight sandwich.  Side note: I recently visited Louisiana (for the first time) and I had no idea what a po'boy was. After eating a few, I still have no idea what makes it distinct.	Sub	2 (w,d)	f		b	s	y	y	n	y	n	y	n	n	y	n
1073	f	canadian,french-canadian, jewish, irish,german,czech	24	Ottawa,ontario,canada Chelsea, Quebec,canada	if this question concerns ages 4-13,ottawa.  otherwise, Montreal.	f	2 (p,o,s)	s		Sub	w	i		b	2	y	y	n	y	n	y	n	n	y	n
1074	nonbinary	white	20	bloomfield township, michigan	detroit	f	p	s		Sub	d	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1075	f	White	21	New york	Chicago	f	s			Sub	w	2	no	b	d	y	n	y	n	n	y	n	n	n	n
1076	f	White	20	Lafayette, LA Austin, TX	Portland,oR	l	s	2 (p,s)	n	Po'boy	w	2	no	b	d	y	y	y	y	y	y	n	n	y	n
1077	f	White	21	Jefferson City, Missouri 	St. Louis 	f	s	s		Sub	w	2	no	b	2	n	y	n	y	n	y	n	n	y	n
1078	f	European / Inuit	19	Tagish, Yukon is where I lived; went to school in Carcross, Yukon	Whitehorse Yukon	f	p	s	A sub is a specific type of sandwich. It's long and narrow 	sandwich	2 (w,d)	2	Icing is a glaze,frosting is like a buttercream or a cream cheese frosting.	2	2	y	y	n	y	n	y	n	n	y	n
1079	f	White (Jewish)	26	Vermont. 	Montpelier. 	f	s	s		Sandwich	w	2	no	b	d	y	n	y	y	n	y	n	n	n	n
1080	f	off white	30	Northwest louisiana 1-11 Houston TX 12-13	Dallas, it's a city in North Texas,which is the large region in south continental us	f	s	s		Sub	w	i		b	2	y	y	n	y	y	y	n	n	y	n
1081	m	Caucasian	40	Honolulu,hI	Honolulu	f	s	s		Sub	d	i		b	d	y	y	n	y	n	y	n	n	y	n
1082	f	White	26	St. Louis, mo. 	St. Louis 	2	s	2 (p,s,h)	Yes. Po boy is small bread with fried seafood. Hogie is the type of bread. Sub is a long sandwich.	Sub	2 (w,d)	i		b	d	y	y	n	y	n	n	n	n	y	n
1083		White/latinx	23	Auburn,cA (birth-4); Chicago, IL (4-5); Punta Gorda,fL (5-6); Sarasota,fL (6-18)	Sarasota,fL. Usually people at least recognize the "Florida" part and then sometimes I'll clarify that it's in SW Florida.	f	2 (o,s,c)	2 (p,s)	Po'boys are served on biscuits usually and are less... sandwichy. They're just something stuffed into a biscuit. Subs are full sandwiches on long bread with like condiments and cold cuts and lettuce and stuff. Like you get at Subway.	Sub	2 (w,d)	f		b	d	y	y	n	y	n	y	n	n	y	n
1084	m	irish jewish	21	western mass	western massachusetts	2	s	4 (s,r,g,h)	sub can be hot or cold,hero and grinder always hot,hoagie cold and only exist when i visit my fam in philadelphia	Sub	w	2	i "ice" a cake,but the substance is either icing or frosting, interchangably	b	d	y	n	y	n	n	y	n	n	y	n
1085	f	White	23	Texas	Lubbock, TX	f	s	s		Sub	d	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1086	f	American 	20	Maryland, Virginia 	Philadelphia 	l	s	s	N/A	Sub	w	i		b	d	y	y	y	y	n	y	n	n	y	n
1087	f	Caucasian 	21	london - southwestern Ontario 	london ontario. its between toronto and detroit	f	p	s		Sub	w	i		b	d	y	y	n	y	n	y	n	n	y	n
1088	Genderqueer	White	19	New Jersey	A suburb of NYC	2	s	s		Sub	w	2	I hear both often,but I personally say icing	b	d	y	n	y	y	n	y	n	n	n	n
1089	f	peruvian	21	toronto,ontario; edmonton, alberta	edmonton, it's in the prairies but close to mountains and about a 15 hour drive from the west coast (?) 	f	2 (p,s)			sandwich	w	i		p	d	y	y	n	n	n	y	n	n	y	n
1090	f	Canadian/Caucasian	20	Toronto ON	Toronto	f	p	s	A sub is a long sandwich,specific type of bread, if I were to just say a generic sandwich I mean specifically on slices of bread, and beyond that I specify with either specific sandwich names like "grilled cheese" or just the content and bread used	sandwich	2 (w,d)	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1091	Nonbinary	Ashkenazi Jewish (White)	21	Chicago, IL, USA	Chicago, a big city in the middle of the country.	f	2 (p,s)	s		Sub	w	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1092	f	White	26	Atlanta,gA and Newnan,gA	"I live in the southern part of the country in Athens,georgia. It's a college town about an hour and a half from Atlanta,which is the capital of the state."	l	o	2 (p,h)	I only call sandwiches po boys who in New Orleans and eating oyster or gator po boys. It's like a specialized sandwich in my mind.	Sub	w	i		b	2	y	y	y	y	y	y	n	n	y	n
1093	m	Chinese	18	Sammamish,wA (suburb of Seattle)	Seattle	f	s			Sandwich	2 (w,d)	2	no	b	d	y	y	y	n	n	y	n	n	y	n
1094	f	Caucasian/Japanese American	20	Austin, TX Newburyport, MA	Boston	f	s	s		Sub	w	2	no	b	d	y	y	n	n	n	y	n	n	y	n
1095	f	white	18	Brooklyn	New York City	f	s	2 (s,r)		Hero	w	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1096	f	White (Jewish)	24	Vancouver BC	Montreal	f	2 (p,s)	s		Sub	w	i		b	2	y	n	n	y	n	y	n	n	y	n
1097	nonbinary	white	19	texas	Austin, the capital of Texas,which is a state in the U.S.	2	s	s		Sub	w	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1098	f	white	20	Eastern North Carolina	A coastal city in North Carolina	f	s	s		Sub	w	2	no	b	d	y	y	y	y	n	n	n	y	y	n
1099	agender 	mixed/middle eastern	22	New Jersey	"south of New York City" 	l	s	s	A sub is pretty much always cold unless its a meatball sub 	Sub	w	f		b	d	y	y	n	y	n	y	n	n	y	n
1100	m	White	31	Sacramento	San Francisco	f	s	p		Sub	w	f		b	d	y	y	n	y	n	y	n	n	y	n
1101	f	White	22	Illinois	Chicago	l	p	s		Sub	w	2	no	b	d	y	y	y	y	n	n	n	n	y	n
1102	m	Caucasian 	22	Ossining, NY and Fishkill, NY (Westchester - Dutchess County respectively)	I live in Poughkeepsie, New York about two hours North of New York City. 	2	s	2 (s,r)	Nope, though fun fact: when I lived in Westchester it was the only place I've ever heard the term "wedge" used.	Wedge	w	2	no	b	d	y	n	n	y	n	n	n	n	n	n
1103	f	White/Asian	18	Layton, Utah	Salt Lake City	f	s	2 (s,h)	Hoagies are cold,subs can be either	Sub	2 (w,d)	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1104	f	White 	22	North Carolina, New York 	Bumfuck nowhere	l	s	2 (s,h)	n	Sub	w	f		b	d	y	y	y	y	n	y	n	n	y	n
1105	f	White	22	Brooklyn, NY, USA Atlanta,gA, USA	New York, NY, USA	2	s	2 (s,r,h)	Not really.	Hero	2 (w,d)	2	no	b	d	y	n	n	y	n	y	n	y	y	n
1106	m	white and asian	18	San Francisco	San Francisco	f	s	s		s	w	i		b	d	y	n	n	n	n	y	n	n	y	n
1107	m	white	19	Wellesley, MA	Boston, MA	f	s	z (g)	no	s	w	f		b	d	y	y	n	y	n	y	n	n	y	n
1108	f	white	18	Maryville, TN	Knoxville, TN	l	c	s	A sub is specifically from Subway	sandwich	w	i		b	s	y	y	y	y	y	y	n	n	y	n
1109	m	white	18	Philadelphia,pA	Philadelphia or NYC	l	s	h			w	i		b	d	n	n	y	y	n	n	y	n	n	n
1110	f	asian	18	Bethesda, MD	Washington DC	f	s	s		s	w	2	no	b	d	y	n	n	n	n	y	n	n	n	n
1111	m	white	52	Lake Delton,wI	Chicago	l	s				b	f		b	d	n	y	n	y	n	n	n	n	y	n
1112	f	african american	53	Erie,pA	Buffalo,pittsburgh	f	2 (p,s)	z (g)	Grinder hot; sub cold	s	w	f		b	d	y	y	n	y	n	y	n	n	y	n
1113	m	white	22	Ithaca, NY	Rochester, NY	f	s	s		s	w	2	no 	b	d	y	y	y	y	n	y	n	n	y	n
1114	f	white	18	Dallas, TX	Dallas, TX	l	s			sandwich	w	i		b	d	y	y	y	y	n	y	n	y	y	n
1115	f	white	18	Toronto,oN	Toronto,oN	f	f	s		sandwich	w	i		b	d	y	y	n	y	n	y	n	n	y	n
1116	f	white 	56	Rochester, NY	Rochester, NY	f	s			sandwich	w	f		b	d	n	y	n	y	n	n	n	n	y	n
1117	m	white	60	Youngstown,oH	Cleveland,oH	l	p	z ( r)	Sub = cold; hero = hot	s	d	2	no	b	d	y	y	n	n	n	y	n	n	y	n
1118	f	white	50	Shaker Heights,oH	Cleveland,oH	l	2 (p,s)	s		s	d	2	frosting is thick, icing is a glaze	b	d	n	y	n	y	n	n	n	n	y	n
1119	f	asian	18	Metuchen, NJ	NYC	f	s	s		s	w	i		b	d	y	y	y	y	n	y	n	n	y	n
1120	f	white	18	Eureka,cA	San Francisco	f	s	s		s	w	2	no	b	d	y	y	n	n	n	y	n	n	y	n
1121	f	white	19	Mayfair/Somerset,pA	Philadelphia	l	s	h		h	w	2	no	b	d	n	n	y	y	n	y	n	y	n	n
1122	f	white	20	rigewood, NJ	New York City	f	s	z (h)	no	s	w	2	no	b	d	y	n	y	y	n	y	n	n	n	n
1123	f	white	20	toronto,canada	Toronto	f	p	s	no	sandwich	w	2	no	b	d	y	y	n	y	n	y	n	n	y	n
1124	f	white	19	Lake Forest, IL	Chicago	f	s	s	no	s	w	2	no	b	d	y	y	n	n	n	y	n	n	y	n
1125	f	Asian American	20	Birmingham, Alabama	Birmingham	l	f	z (p)	Yes,po'boys are usually with cooked fillings and subs with cold cuts.  	s	w	2	I think of frosting as what's used to cover the base of a cake and icing as what's used to decorate it	b	d	y	y	y	n	n	y	n	n	y	n
1126	f	Asian American (Indian)	21	Sonma County,cA and Marin County,cA	San Fransico	f	c	s	no	s	w	2	no	b	d	y	y	n	n	n	y	n	n	y	n
1127	f	black/white	19	Long Beach, MS	Biloxi,gulfport	l	c	p	no	p	w	i	no	b	s	n	y	y	y	y	n	n	n	y	n
1128	f	white	20	Dallas, Texas	Dallas	l	s	s	no	s	w	i	no	b	2	y	y	n	y	y	y	n	n	y	n
1129	m	white	57	Watchung, NJ	New York City	l	s	s	no	s	w	i	no	b	d	n	n	n	y	n	n	y	n	n	n
1130	F	Greek	21	Philadelphia,pA	Philadelphia	l	s	h	no	h	w	i	no	b	2	n	n	y	n	n	n	n	y	y	n
1131	f	Asian American	20	Los Angeles,cA	Los Angeles	l	s	s	no	s	w	f	no	b	d	y	y	n	n	n	y	n	n	y	n
1132	m	white	20	Kingston,pA	Philadelphia	l	s	z (h)	no	s	w	2	b	b	d	y	y	y	y	n	y	n	n	y	n
1133	f	white	20	Mission, Viejo,cA and Yorba Linda,cA	Los Angeles	f	s	s	no	s	w	2	no	b	d	y	y	y	n	n	y	n	y	y	n
1134	f	Asian	21	Queens, NY; Bridgewater, NJ	Nyc	l	s	s	no	s	w	2	no	b	d	y	n	y	y	n	y	n	n	n	n
1135	f	White	57	Merion,pA	Philadelphia	l	s	h	no	h	w	i	no	b	d	n	n	y	n	n	n	y	n	y	n
1136	f	white	19	King of Prussia,pA	Philadelphia	2	s	h	no	h	w	i	no	b	d	n	y	y	y	n	n	n	n	y	n
1137	f	asian	19	College Station	Houston	f	c			sandwich	w	2	icing is thick	b	d	y	y	n	y	y	y	n	y	y	n
1138	f	white	19	College Station	Houston	f	c	s		sub	w	f		2	d	y	y	y	n	y	y	n	n	y	n
1139	f	white	18	Philadelphia	Philadelphia	l	s	h		hoagie	w	2	Not really, though I tend to associate frosting with the pre-made stuff you get in the baking aisle whereas icing feels fancier but I don't think that's a regional thing.	b	d	y	n	y	y	n	n	y	n	n	n
1140	f	white	18	Philadelphia	Philadelphia	l	s	z (h)	No	hoagie	w	2	Frosting is lighter, icing is thicker	b	d	n	n	y	y	n	n	n	n	y	n
1141	m	south asian	19	College Station	Houston	f	s	z (h)	No difference.	sub	w	i		b	d	y	y	n	n	n	y	n	n	y	n
1142	f	white	18	College Station	Houston	f	s	s		sub	w	2	No, I use them interchangeably.	b	d	y	y	y	y	y	y	n	n	y	n
1143	m	white	18	College Station	Houston	l	c	p		po'boy	w	2	icing is a little thinner,frosting could have air in it to puff it up	b	d	y	y	y	n	y	y	y	y	y	y
1144	m	white	19	Philadelphia	Houston	f	s	z (h)	Not really	hoagie	w	i		b	2	n	n	y	y	n	n	n	n	n	n
1145	f	white	17	Las Vegas; Austin; College Station	Las Vegas; Austin; Houston	f	s			sub	w	f	Icing is thinner to me, like a glaze. frosting is thicker and what would be on a cake	b	d	y	y	y	y	n	y	n	n	y	n
1146	m	white	19	Boca Raton	Miami	f	f	z (p,h)	Sub & Hoagie are interchangeable Po'boys are any sandwich with shrimp	hoagie	w	i		b	d	y	y	n	y	n	y	n	n	y	n
1147	f	mixed	20	Hudson,oH	Cleveland	l	s	z (p,h)	Subs are longer sandwiches,hot or cold Hoagies are shorter than subs and are usually hot Po'boys are hot and have more specific ingredients	sub	w	2	Not to me!	b	2	y	y	n	y	n	y	n	n	y	n
1148	m	white	19	Westport,cT	New York	f	s	z (g)	"Sub" is always cold, I think... No difference between the other two	sub	b	f		b	2	n	n	n	n	n	n	n	n	n	n
1149	f	white	19	Philadelphia	Philadelphia	l	s	h	I really just call it a hoagie but like if you have a sandwhich with meatballs on it then thats a meatball sub.	hoagie	w	i		b	d	n	n	y	y	n	n	n	n	n	n
1150	m	white	18	Topeka; College Station	Kansas City; Houston	l	p			sub	w	i		b	d	y	y	y	y	y	y	n	n	y	n
1151	f	white	16	College Station	Houston	f	s	z (p)	Well, a po'boy sandwich is just a completely different sandwich than a cold sub.	sub	w	2	No.	b	d	y	y	y	y	y	y	n	n	y	n
1152	f	black	18	Cedar Park	Austin	f	s	s		sub	w	2	I think icing is more funny than frosting	b	d	y	y	y	y	n	y	n	n	y	n
1153	m	white	22	College Station	Houston	f	s	s		sub	w	2	Yes,frosting is fluffy and icing is thin.	b	d	y	y	y	y	n	y	n	y	y	n
1154	f	asian	18	Manhattan; Philadelphia	New York; Philadelphia	f	2 (f,s)	z (h)	A sub is usually hot, like a meatball sub	hoagie	w	2	Nope	b	d	n	n	y	n	n	y	n	n	n	n
1155	m	white	38	Sartell, MN	Minneapolis/St.Paul	l	2 (p,s)	s		sub	2 (d,b)	2	Icing is like a glaze. Frosting is thick and creamy.	b	d	n	y	n	y	n	n	n	n	y	n
1156	m	white	19	Bryn Mawr	Philadelphia	f	s	h	Hoagies are hot or cold. Po'boys are specifically the New Orleans fried fish/pork/chicken in baguette style sandwich.	hoagie	w	2	No.	b	d	y	y	y	y	n	y	n	n	y	n
1157	m	white	19	Barrington,rI	Providence	f	s	z (g)	Nope	sub	b	2	Icing is a thinner layer	b	d	y	y	y	y	n	y	n	n	y	n
1158	m	white	19	Dunwoody,gA	Atlanta	l	c	z (h)	I always think of a hoagie as being a more substantial version of a sub, more meat etc.	sub	w	i		b	d	y	y	y	y	y	y	n	n	y	n
1159	m	white	17	College Station	Houston	f	f			po'boy	w	i		b	2	y	y	y	y	y	y	y	y	y	n
1160	f	asian	17	College Station; Iowa City	Houston; Chicago	f	2 (f,s)	s		sub	w	i		b	d	y	y	n	y	n	y	n	n	y	n
1161	f	asian	18	College Station	Houston	f	s	s		sub	w	i		b	d	y	y	n	y	n	y	n	n	y	n
1162	f	chinese	20	College Station	Houston	l	s	s		sub	w	2	This depends less on colloquialisms for me and more on the specifics of the ingredients. Frosting, in my experience, is a thick butter or cream based spread for cakes, and icing is a thinner milk or water based drizzle or spread that often hardens or dries out at room temperature.	b	d	y	y	n	y	n	y	n	n	y	n
1163	f	hispanic	20	Farmington, NM; College Station	Albequerque; Houston	f	s	z (h)	Hoagie is exclusively from Wawa or a deli from Philly, a sub is generically every other type of long sandwich (I would never use the word hoagie when not in Philly)	sub	w	2	Frosting is thicker and serves as a base for cakes (more fat-based like cream cheese or buttercream),while icing is thinner and more for decoration	b	d	y	y	y	n	n	y	n	n	y	y
1164	f	chinese	18	State College; College Station	Pittsburgh; Houston	f	2 (s,f,c)	z (p,h)	yes, they're all different types of sandwiches  hoagie is a more complicated version of a sub po'boy usually has some sort of shredded meat	Philly Cheese Steak	w	2	frosting if I'm making the cake, icing if it's store-bought	b	d	y	y	y	y	y	y	n	y	y	n
1165	m	northern european	19	Philadelphia	Philadelphia	2	2 (f,s)	h	There are no differences in meaning.	hoagie	w	2	No difference	b	d	y	y	y	y	n	y	y	n	y	n
1166	f	white	19	Wenatchee,wA	Seattle	f	s	s		sub	2 (d,w)	f		b	d	y	y	n	y	n	n	n	n	y	n
1167	f	hispanic	19	Frisco, TX; Bryan, TX	Dallas; Houston	f	s			sub	w	i		b	d	y	y	y	y	n	y	n	n	y	n
1168	m	caucasian	17	College Station	Houston	l	s	z (g)	A sub comes from Subway, a grinder comes from a sandwich shop in New England (and tastes a lot better)	sub	w	i		b	d	y	y	y	y	y	y	n	n	y	n
1169	f	greek-cypriot	17	Weston,fL; College Station, TX	Miami; Houston	f	s	s		sub	d	2	Frosting is thicker	b	d	y	y	y	y	n	y	n	n	y	n
1170	f	asian	16	Tucson; College Station	Phoenix; Houston	f	s	z (h)	i feel like hoagies are generally cold whereas subs are like hot?? bc toasted in subway ya feel	sub	w	2	not really	b	d	y	y	n	n	n	n	n	n	y	n
1171	m	caucasian	17	Pittsburgh,pA	Pittsburgh,pA	l	p			sub	w	i		b	s	y	n	y	y	y	y	n	n	y	n
1172	f	caucasian	18	College Station	Houston	f	f			sandwich?	2 (d,w)	2	icing ideally hardens; frosting doesn't; both contain copious amounts of sugar	b	2	y	n	n	y	n	y	n	n	y	n
1173	f	asian	15	Farmington Hills, MI; College Station, TX	Detroit; Houston	f	s			sub	w	2	Icing covers the whole cake and frosting is just the designs on the very top?	b	d	y	y	y	y	n	y	n	n	y	n
1174	f	cajun	24	Houma, LA; Spring, TX	Baton Rouge; Houston	l	s	z (p,h)	Po boys are made with fried seafood. A hoagie is a oblong type of bread baked for an individual sandwich. A sub is a longggg sandwich cut up into portions.	po'boy	w	2	No difference	b	d	y	y	y	y	y	y	n	n	y	n
1175	f	white	21	Houston	Houston	2	s	z (p,h)	Yes! Totally different types of sandwiches. Po'boy and hoagie have specific ingredients; sub can have many	po'boy	w	2	Maybe? I think of icing as having more sugar and frosting as having more butter	b	d	y	y	n	y	n	y	n	n	y	n
1176	f	white	28	Sinton, TX	Corpus Christi	f	s,c	z (p)	Sub is a lunch meat sandwich. Poboys are hot and usually have sauce.	sub	w	i		b	d	y	y	n	y	n	y	n	n	y	n
1177	f	white	18	College Station	Houston	2	s	z (h)	Sub is most popular  The other two I have simply heard	sub	2 (d,w)	2	Nope	b	d	y	y	n	y	n	y	n	n	y	n
